"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.915026767818","121.969678277921","122.252270293721","121.576294437236","157.611041182176","174.096088731806","176.478941621488","181.720347700995","194.443050288027","178.925964939572","182.214984671331","191.935658516706","217.588040100595","266.160614526699","321.332170128906","358.185842814469","383.461626221672","384.127867689239","375.876375851299","432.087125068899","462.191763962048","473.732776003018","461.635180283833","471.374434345509","422.438546945358","385.99789428317","441.159912223472","486.280733071549","497.855700345962","496.717863865616","502.231752787393","692.349647641038","683.833773992194","568.21079794424","581.909834272112","608.186974686299","601.7734653778","567.222846598322","539.425359834469","534.715944425263","477.476102358603","464.229758018367","460.954232181985","528.580661340667","602.547285983233","697.745198860445","944.130485052781","1013.31027952443","1167.53568943758","1046.83805086505","1203.3836748551","1393.26159314382","1364.28374502224","1450.57803807082","1326.66880206341","1158.25646878004","1077.55613626163",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.907131896861","897.670413606894","1092.26774438015","1280.39244554939","1176.49805366698","1170.05342041811","1091.09971392809","1093.00907928647","1032.31273085625","1058.90483489872","1428.53292113127","1822.97796424769","2054.6437467088","2084.25780519252","2506.17931226708","2669.32770040611","2973.20697742439","2973.79782099643","3197.33102367957","3599.55520192961","3899.43519244996","3646.63062599001","3593.23408089547","3651.23228647976","3861.03241429329","3792.18215249987","3957.51290571479","4623.34764174555","5229.87673823095","5116.04542383956","5695.96932704928","6574.65433811493","8030.06300537304","7318.12640972422","8000.37643182154","9197.02697152061","9291.22761861899","9637.00265000958","10153.9382184867","9252.11072429051","9627.59578522351",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","45.0340893263276","47.1835282561152","48.3876597313106","49.280562413264","49.1344100075454","56.5357651886991","62.6244451767869","63.3065380726841","56.0923656923047","59.271651676654","63.1054727372065","77.2705681063834","83.5631248979797","88.9148601464149","106.710218727883","115.854735815231","122.886435285223","143.271618992809","163.424942250145","176.785663798085","200.818757307993","195.602285894327","181.988248425894","183.629977450089","175.179624809732","156.889962388198","155.22943516668","145.696775025121","159.770081429023","174.849827568585","199.287272009475","228.555239299149","184.951870347113","212.246563991054","120.629255360872","141.027521628678","225.626775958726","256.528066237145","163.533588888079","160.798876782783","153.259487234827","146.761539725235","290.979897687755","260.105251697695","274.225629402118","280.367384226713","297.697121125902","320.222727439819","372.842677955877","420.737965737717","458.868174427665","512.125405055438","374.501880192755","332.922303904319","354.725396088931","362.657544352305","300.794825113129",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","234.916892903272","225.916444133692","230.247932193207","279.708407864318","289.00498041014","310.327762928688","321.097473074127","317.428918354582","323.408202373802","347.378659180734","357.661864302881","383.674801250783","445.351180288243","661.019269773786","799.92315154451","764.555063200847","886.215472772264","1027.27419761201","1246.53589120245","1576.02936904119","1774.73630961095","1769.12693888399","1852.33098065128","2047.88263557345","2234.35647718393","2000.14597755726","1728.54355867126","1947.44237116171","2071.45487960458","2215.36450028479","2440.59180136594","2652.1442242715","3111.97687916463","3431.37018621896","3726.34066695431","4328.00001769299","4797.29137097841","4637.32048099747","3263.52098300351","3493.46522940349","4045.17047135901","3915.11504595638","4167.36438653514","4463.67589342594","4955.47774271198","5593.82299540355","6222.98295481975","7269.17114042014","8513.6295414071","7326.74443486459","9071.35698672103","10405.120619133","10779.4964087235","10882.2784207824","11183.9619119992","9643.64468338462","9502.56839625166",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2942.62886994412","2990.76628065986","3153.88605003842","3281.35123535155","3478.08586108047","3727.14016510279","4040.8790099139","4227.76186373872","4575.14811014624","4906.85250757158","5140.49045945309","5525.14296494705","6017.69495215425","6657.81444441508","7222.98274916729","7787.74857269067","8627.8781935299","9414.66352737226","10441.6087730549","11531.2592063599","12454.5951188154","13827.1183286799","14242.8086069184","15347.1415253208","16809.365087602","17855.7072356895","18651.9189708137","19720.6856895874","21224.3456904584","22694.9680473978","23696.3712717686","24131.30752105","25021.2625580602","25822.0803876124","26988.8344390296","27968.7292095918","29189.8461901225","30604.9865877247","31761.2416063396","33397.9809096259","35242.0641955061","35942.4362729718","36794.8536066037","38550.0798996021","40948.2341842791","43514.0819225872","45849.0408211219","47723.7274691787","48232.3100078821","46394.3848463695","48289.700299921","50024.8202953851","51560.704640076","52755.7792523288","54187.4940946153","54918.0832793418","55927.8558946185",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2404.41618925672","2184.33506811225","2014.53815377102","2134.99539170171","1764.47719182256","1407.10093735624","1522.08966559766","1854.31260339751","1924.06211782194","1873.13712107997","1982.32524266491","2055.44099090339","2278.04652135038","2063.1480602548","2263.40029505406","2381.64543505614","2311.96379021808","2332.38357812366","2113.44277455531","2055.36497452202","2057.9950568159","1834.29408631699","1713.04759416001","2482.36862034148","3288.25737348461","3573.14638676586","3881.2095346654","4202.51096811639","4029.06506054848","4153.49788528146","5191.58308141444","5600.97139163233","5749.4047524812","5488.13171199292","5421.34395342219","4737.66990632261","4140.46193248801",
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1763.47506683766","1756.21965306604","1865.66599868404","2165.90114607294","2529.89263977581","3203.71144556442","3446.95279391748","4031.01603874046","4220.19350048583","4865.65037488923","6163.38011948249","5957.54111677189","6158.94673921865","6152.78252887561","7561.19227612515","8443.10705181349","6817.83252877901","6208.78263416107","5540.23497276739","5249.0536002064","5534.631412905","7634.33440023159","9271.7354036501","12665.6632283397","13092.2647265506","14800.0286943521","15133.1622384558","16261.2969282208","16640.8023536798","16037.0252427091","18721.0564384262","18257.2150489301","16341.5873485558","15387.8695836451","14611.8328032133","12579.5951055864","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.652162430184","139.341401610981","148.192163309158","158.721209559822","153.266256131635","172.047742818894","174.364020841792","160.599284778396","150.387564650093","142.704632683376","144.090377359003","149.547062736221","155.781776106676","193.060780620777","203.572136729241","202.262132899463","199.537762361204","235.198802485102","313.916162001239","362.511899634972","418.86206821735","352.188725640645","318.015563663651","276.129989412375","217.435792994786","208.299141000661","267.551706335036","304.890162962836","302.424360846458","280.5468546447","309.586464153451","281.396466744683","274.286035442202","181.690380262063","170.809408487813","198.452809633852","202.421403840517","181.295535305999","196.725024122843","184.346476644865","158.405597226702","165.250724657477","177.820838376822","215.805040778769","232.566157436879","250.038373081288","258.046387283884","292.559619972825","354.81859978623","341.289461776604","348.151510969273","375.58198660135","391.515502437865","416.14008377196","430.60464978834","358.997030070782","363.226973889882",
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.9618001456259","96.9804300443769","104.38853344843","107.542108487282","113.170338044682","117.190285331831","124.309273036642","99.4068327311812","97.2021478063696","121.246037729658","224.107455030034","160.253709018685","209.237493566345","252.250242268737","402.873479672613","438.336261441873","556.660775969909","536.115095628504","527.146642201378","661.984282596282","873.960732031519","809.147172269606","663.424978822903","446.143341062772","349.712956349267","345.327564252475","241.457247860573","273.470581548891","257.292306221639","260.986996793641","322.841182633172","280.302031547373","292.361272025446","153.646719233243","171.66974626896","264.295634183588","315.967071314232","315.552229113091","274.987391068065","300.60900754637","379.119326364064","351.799666599418","459.457211749486","512.650718995388","648.815085228871","807.893873798136","1019.74328611062","1136.82964486179","1383.89335369553","1097.66142189639","2327.32066957391","2527.94200278768","2755.29778740678","2996.96430245373","3221.67812819676","2655.15797701046","2177.98516981843",
"Nicaragua","NIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","126.136695105292","131.405552572428","140.621717529912","150.708864082886","170.805910566326","274.670140721866","285.460204024016","300.094451077403","308.359416385177","321.550625122329","323.834275638435","334.284839228979","345.459201510184","415.884906664943","560.835284699901","568.671063672875","640.69766420816","753.195420471755","698.873355824823","483.90270832123","673.663999164997","732.435700229368","717.551227161977","777.604636611725","858.054712233103","723.577903262739","760.014140124947","991.828550580982","662.954455773575","249.844275456019","243.561260604148","351.398171335246","413.91949764469","396.797131954243","854.549904948348","897.715811100405","916.518709513043","917.128840055943","951.873352253736","981.020489221981","1016.02074305227","1043.60075786956","1010.14727701461","1015.56531372838","1091.50515662464","1175.11622496757","1240.99261674457","1344.30187125334","1518.8053855473","1464.4977535687","1526.49793806178","1682.95792434336","1792.0380448462","1847.19804868568","1975.46470748978","2095.96648814515","2151.38204656346",
"Netherlands","NLD","GDP per capita (current US$)","NY.GDP.PCAP.CD","1068.78458723735","1159.39235716074","1240.67789437294","1328.03664879968","1541.94736519029","1708.09635648862","1835.80142351034","1991.36068565042","2185.24865888658","2446.33545399539","2889.71479887468","3335.49361250066","4052.06602961616","5277.35002600312","6358.77238358316","7241.88606836983","7824.53271086595","9049.81248438315","11036.7073180438","12635.1957282094","13615.8370736975","11373.4126872705","10931.3384172139","10544.0458965616","9849.8219674462","9799.44303762773","13607.9271903286","16496.2959945287","17518.0287566478","17175.6453683691","21019.125671934","21454.8628923695","23598.9507648691","22827.3000431587","24331.7540182404","28884.7135222434","28698.6660159512","26404.986730145","27533.6067928156","27951.734289323","25921.1279408277","26584.1216906272","28817.3232079888","35245.1640746805","39954.6422157907","41577.1600883755","44453.9711946212","51241.3156170166","56928.8204756806","51900.3400948453","50338.2548273725","53540.6053553521","49474.705606422","51574.489418462","52157.4068701887","44292.8847318584","45294.7799953866",
"Norway","NOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1441.75566002633","1560.3249311723","1667.2474297782","1775.58265544979","1937.88461385928","2164.46882336736","2317.19488382656","2514.04377214705","2662.11749153117","2875.23584396858","3306.21947607769","3736.34873749991","4413.57569168528","5689.5888066967","6811.52733653232","8204.45151152979","8927.20162734477","10266.1206718698","11462.6415912182","13046.5372210653","15772.2409073814","15512.5067043575","15224.8939100982","14927.5174766339","14989.4857665906","15753.5527652129","18883.265802712","22505.8977117052","24207.281468963","24281.0961405377","28242.943738533","28596.9330036444","30523.9850558974","27963.6652188271","29315.8419070199","34875.1973878148","37321.4433901355","36628.5174155741","34788.7785642698","36371.3957875661","38146.7153917477","38549.5893413937","43061.1503812416","50111.6544494522","57570.2691601943","66775.3943971756","74114.697150083","85128.6575906714","96880.5096146393","80017.7768095085","87646.7534630855","100574.986143004","101563.702677597","102910.435039364","97005.4985619729","74505.2465396901","70812.4774226187",
